name;score;marked;communityId;occur;relationships
"proportion";193,47837508865325;NULL;NULL;NULL;NULL
"conquest";192,98391632955997;NULL;NULL;NULL;NULL
"kindertransport";192,87598852711432;NULL;NULL;NULL;NULL
"bronze";192,8759885271143;NULL;NULL;NULL;NULL
"CIA";192,5619230826635;NULL;NULL;NULL;NULL
"pro-moscow";192,5619230826635;NULL;NULL;NULL;NULL
"squad";192,2346522725983;NULL;NULL;NULL;NULL
"Anisovych";192,13356336044566;NULL;NULL;NULL;NULL
"blitzkrieg";191,99851635729593;NULL;NULL;NULL;NULL
"judgement";191,9985163572959;NULL;NULL;NULL;NULL
"denazify";191,83930777393618;NULL;NULL;NULL;NULL
"eternity";191,47168606513262;NULL;NULL;NULL;NULL
"bedroom";191,4716860651326;NULL;NULL;NULL;NULL
"old-daughter";191,4716860651326;NULL;NULL;NULL;NULL
"characterization";191,38113541705073;NULL;NULL;NULL;NULL
"evildoer";191,38113541705073;NULL;NULL;NULL;NULL
"conqueror";191,17184965047608;NULL;NULL;NULL;NULL
"slave";191,17184965047608;NULL;NULL;NULL;NULL
"Edwin";191,14125621923557;NULL;NULL;NULL;NULL
"Lyman";191,14125621923557;NULL;NULL;NULL;NULL
"dialogue";190,90773723628297;NULL;NULL;NULL;NULL
"precondition";190,90773723628297;NULL;NULL;NULL;NULL
"pause";190,73834494505508;NULL;NULL;NULL;NULL
"BerthelVessel";190,65875889413192;NULL;NULL;NULL;NULL
"Wolfgang";190,65875889413192;NULL;NULL;NULL;NULL
"italian";190,12750581138127;NULL;NULL;NULL;NULL
"axis";190,12750581138124;NULL;NULL;NULL;NULL
"reversal";190,12750581138124;NULL;NULL;NULL;NULL
"Amelias";190,04682132102286;NULL;NULL;NULL;NULL
"Elsa";190,04682132102283;NULL;NULL;NULL;NULL
"Menzel";190,04682132102283;NULL;NULL;NULL;NULL
"freelancer";189,4071982266913;NULL;NULL;NULL;NULL
"come";188,5729721523502;NULL;NULL;NULL;NULL
"Myrie";188,54110255651014;NULL;NULL;NULL;NULL
"plaudit";188,54110255651014;NULL;NULL;NULL;NULL
"heartbreak";188,46879550647043;NULL;NULL;NULL;NULL
"engagement";188,10209307384025;NULL;NULL;NULL;NULL
"misssile";187,99452908680826;NULL;NULL;NULL;NULL
"re-run";187,9322184868337;NULL;NULL;NULL;NULL
"Yanukovich";187,93221848683368;NULL;NULL;NULL;NULL
"irregularity";187,93221848683368;NULL;NULL;NULL;NULL
"Kuchma";187,93221848683365;NULL;NULL;NULL;NULL
"elect";187,93221848683362;NULL;NULL;NULL;NULL
"taskforce";187,92235177797016;NULL;NULL;NULL;NULL
"hen";187,58558420205873;NULL;NULL;NULL;NULL
"cinema";187,47553256678273;NULL;NULL;NULL;NULL
"koryukiva";187,4230426714073;NULL;NULL;NULL;NULL
"reluctance";187,1721470769307;NULL;NULL;NULL;NULL
"professional";186,86553490287147;NULL;NULL;NULL;NULL
"Lausanne";186,75618983707284;NULL;NULL;NULL;NULL
"phd";186,75618983707284;NULL;NULL;NULL;NULL
"Mazepa";186,7561898370728;NULL;NULL;NULL;NULL
"defiance";186,60424509611414;NULL;NULL;NULL;NULL
"minus";186,59952933499048;NULL;NULL;NULL;NULL
"fill";186,5691905314299;NULL;NULL;NULL;NULL
"task";186,51414226678344;NULL;NULL;NULL;NULL
"send";186,5110164633841;NULL;NULL;NULL;NULL
"nighttime";186,47878333343098;NULL;NULL;NULL;NULL
"doesnt";186,2351279886753;NULL;NULL;NULL;NULL
"chunk";185,842086284189;NULL;NULL;NULL;NULL
"super-fast";185,79733041596495;NULL;NULL;NULL;NULL
"premise";185,49529043536376;NULL;NULL;NULL;NULL
"string";185,38286870869626;NULL;NULL;NULL;NULL
"Arkhipovae2w";185,1759705824402;NULL;NULL;NULL;NULL
"portion";184,9092566668684;NULL;NULL;NULL;NULL
"Fedko";184,3323598863409;NULL;NULL;NULL;NULL
"extremist";183,9158886512995;NULL;NULL;NULL;NULL
"gp";183,9111917941593;NULL;NULL;NULL;NULL
"neutral";183,90990116945636;NULL;NULL;NULL;NULL
"heavyweight";183,8793449802049;NULL;NULL;NULL;NULL
"Tatyana";183,34459472589083;NULL;NULL;NULL;NULL
"roadside";183,34459472589077;NULL;NULL;NULL;NULL
"start-up";183,34459472589077;NULL;NULL;NULL;NULL
"sa";183,26282796304585;NULL;NULL;NULL;NULL
"Clifford";183,01173087446296;NULL;NULL;NULL;NULL
"purge";182,88443794627887;NULL;NULL;NULL;NULL
"removal";182,88443794627887;NULL;NULL;NULL;NULL
"gamma";182,8715653724457;NULL;NULL;NULL;NULL
"icon";182,7941237631012;NULL;NULL;NULL;NULL
"dolore";182,77704286770148;NULL;NULL;NULL;NULL
"puppy";182,77704286770148;NULL;NULL;NULL;NULL
"artist";182,40386073420538;NULL;NULL;NULL;NULL
"feature";182,12463809618617;NULL;NULL;NULL;NULL
"alsoreporteda";181,99575417447377;NULL;NULL;NULL;NULL
"bush";181,4868276451834;NULL;NULL;NULL;NULL
"digest";181,4340312863242;NULL;NULL;NULL;NULL
"patrolman";181,4136349961467;NULL;NULL;NULL;NULL
"acknowledgement";181,20262590977785;NULL;NULL;NULL;NULL
"belogorsk";181,20262590977785;NULL;NULL;NULL;NULL
"edict";180,49064673991083;NULL;NULL;NULL;NULL
"ND";180,26060463307192;NULL;NULL;NULL;NULL
"anxiety";180,252230045084;NULL;NULL;NULL;NULL
"Pravda";180,17384442157103;NULL;NULL;NULL;NULL
"14922";179,97895185020607;NULL;NULL;NULL;NULL
"forecourts";179,97895185020607;NULL;NULL;NULL;NULL
"litre";179,97895185020607;NULL;NULL;NULL;NULL
"bathtub";179,72407248419978;NULL;NULL;NULL;NULL
"choreographer";179,72407248419978;NULL;NULL;NULL;NULL
"secret";179,72407248419975;NULL;NULL;NULL;NULL
"toe";179,5030405318667;NULL;NULL;NULL;NULL
"anthem";179,37489042941633;NULL;NULL;NULL;NULL
"unison";179,37489042941633;NULL;NULL;NULL;NULL
"Cliff";179,30663998556832;NULL;NULL;NULL;NULL
"hatr";178,87291157717235;NULL;NULL;NULL;NULL
"dniprorudne";178,0633828893257;NULL;NULL;NULL;NULL
"spetsnaz";178,0301527953914;NULL;NULL;NULL;NULL
"Eritrea";177,8728532740216;NULL;NULL;NULL;NULL
"Korea";177,8728532740216;NULL;NULL;NULL;NULL
"Kuwait";177,62252176744707;NULL;NULL;NULL;NULL
"Saddam";177,62252176744707;NULL;NULL;NULL;NULL
"timidity";177,62252176744707;NULL;NULL;NULL;NULL
"ferry";177,09558513921206;NULL;NULL;NULL;NULL
"rugby";177,05606903806162;NULL;NULL;NULL;NULL
"Twickenham";177,05606903806157;NULL;NULL;NULL;NULL
"boot";176,8613044928506;NULL;NULL;NULL;NULL
"2ndr";176,24262080787537;NULL;NULL;NULL;NULL
"mask";175,82487044545505;NULL;NULL;NULL;NULL
"Zapadynskaya";175,82392394441177;NULL;NULL;NULL;NULL
"Atlantic";175,66169990040814;NULL;NULL;NULL;NULL
"treaty";175,6616999004081;NULL;NULL;NULL;NULL
"shoulder";175,02460105661055;NULL;NULL;NULL;NULL
"reputation";174,9805459200849;NULL;NULL;NULL;NULL
"aeroflot";174,8784110279219;NULL;NULL;NULL;NULL
"Levy";174,74929883567734;NULL;NULL;NULL;NULL
"complexe";174,64814473056782;NULL;NULL;NULL;NULL
"kinzhal";174,5827300959332;NULL;NULL;NULL;NULL
"councillor";173,86264443261118;NULL;NULL;NULL;NULL
"constraint";173,55368229573713;NULL;NULL;NULL;NULL
"rendezvous";172,9298462966984;NULL;NULL;NULL;NULL
"Windsor";172,69531022941885;NULL;NULL;NULL;NULL
"Coldstream";172,69531022941882;NULL;NULL;NULL;NULL
"Guardsman";172,69531022941882;NULL;NULL;NULL;NULL
"Pochkaenko";172,5000325658843;NULL;NULL;NULL;NULL
"Yegor";172,5000325658843;NULL;NULL;NULL;NULL
"ramstein";172,09699607592307;NULL;NULL;NULL;NULL
"mongol";171,99096120509515;NULL;NULL;NULL;NULL
"turk";171,99096120509515;NULL;NULL;NULL;NULL
"rus";171,99096120509512;NULL;NULL;NULL;NULL
"belly";171,71100750989083;NULL;NULL;NULL;NULL
"Lytochenko";170,6977339712403;NULL;NULL;NULL;NULL
"classroom";170,39849844471323;NULL;NULL;NULL;NULL
"lodyna";170,39849844471323;NULL;NULL;NULL;NULL
"Alex";170,04295792237068;NULL;NULL;NULL;NULL
"Markarova";169,84028481862453;NULL;NULL;NULL;NULL
"Hamilton";169,5449180146406;NULL;NULL;NULL;NULL
"pose";169,54379364432754;NULL;NULL;NULL;NULL
"Meta";169,32678549293266;NULL;NULL;NULL;NULL
"ghostwriter";169,32678549293266;NULL;NULL;NULL;NULL
"Perebeynos";169,32230573919736;NULL;NULL;NULL;NULL
"human";169,30011209408136;NULL;NULL;NULL;NULL
"Bell";169,0686331982066;NULL;NULL;NULL;NULL
"Torsten";169,0686331982066;NULL;NULL;NULL;NULL
"think-tank";169,0686331982066;NULL;NULL;NULL;NULL
"livelihood";169,06863319820658;NULL;NULL;NULL;NULL
"countryside";168,95340541762545;NULL;NULL;NULL;NULL
"gymnastics";168,7641434274174;NULL;NULL;NULL;NULL
"zombie";168,17807701946944;NULL;NULL;NULL;NULL
"dissident";167,94383229800155;NULL;NULL;NULL;NULL
"Novak";167,80570112871402;NULL;NULL;NULL;NULL
"rejection";167,80570112871402;NULL;NULL;NULL;NULL
"June";167,72350233114815;NULL;NULL;NULL;NULL
"quiz";167,4444578776008;NULL;NULL;NULL;NULL
"Father";167,37850379406157;NULL;NULL;NULL;NULL
"Karen";166,6880133937675;NULL;NULL;NULL;NULL
"OGrady";166,0271283672639;NULL;NULL;NULL;NULL
"british-ukrainian";165,88092242290935;NULL;NULL;NULL;NULL
"adrenalin";165,76668939031237;NULL;NULL;NULL;NULL
"shout";165,64217627655123;NULL;NULL;NULL;NULL
"swap";165,31170222953128;NULL;NULL;NULL;NULL
"Victoria";164,14224597144025;NULL;NULL;NULL;NULL
"Nigeria";164,0409141000797;NULL;NULL;NULL;NULL
"african";164,0409141000797;NULL;NULL;NULL;NULL
"Luke";163,91566605599658;NULL;NULL;NULL;NULL
"Morgan";163,91566605599658;NULL;NULL;NULL;NULL
"catwalk";163,33909899768466;NULL;NULL;NULL;NULL
"seafood";163,09028332983289;NULL;NULL;NULL;NULL
"instability";162,80900476646212;NULL;NULL;NULL;NULL
"anytime";162,8090047664621;NULL;NULL;NULL;NULL
"Pavel";162,78582045110073;NULL;NULL;NULL;NULL
"cobra";161,69658923394334;NULL;NULL;NULL;NULL
"found";161,40362931082478;NULL;NULL;NULL;NULL
"Portugal";161,4036293108247;NULL;NULL;NULL;NULL
"Luxembourg";161,40362931082467;NULL;NULL;NULL;NULL
"karkiv";161,10101409138022;NULL;NULL;NULL;NULL
"black";160,64531551498396;NULL;NULL;NULL;NULL
"dad-of-three";160,64531551498396;NULL;NULL;NULL;NULL
"unease";160,56458428848694;NULL;NULL;NULL;NULL
"taxe";160,41884225743732;NULL;NULL;NULL;NULL
"mechanic";160,2760557314246;NULL;NULL;NULL;NULL
"wouldnt";159,2134374885854;NULL;NULL;NULL;NULL
"oppression";158,991978300402;NULL;NULL;NULL;NULL
"distrust";158,99197830040197;NULL;NULL;NULL;NULL
"grand";158,62780091878255;NULL;NULL;NULL;NULL
"m";158,60493143515524;NULL;NULL;NULL;NULL
"buckle";158,35030739698982;NULL;NULL;NULL;NULL
"700000";158,22934719932536;NULL;NULL;NULL;NULL
"campaigner";157,84997792939137;NULL;NULL;NULL;NULL
"Marta";157,8285230288764;NULL;NULL;NULL;NULL
"survey";157,82210095216274;NULL;NULL;NULL;NULL
"concentration";157,76122694345491;NULL;NULL;NULL;NULL
"previousy";157,41627128870186;NULL;NULL;NULL;NULL
"bayrak";157,14791113568674;NULL;NULL;NULL;NULL
"bidder";157,14791113568674;NULL;NULL;NULL;NULL
"Holding";157,14791113568668;NULL;NULL;NULL;NULL
"Parmar";157,0168675570218;NULL;NULL;NULL;NULL
"box";157,00304869390692;NULL;NULL;NULL;NULL
"commando";156,8375352766682;NULL;NULL;NULL;NULL
"630pm";156,49445215937465;NULL;NULL;NULL;NULL
"Andersson";156,15462315398284;NULL;NULL;NULL;NULL
"mother-of-12";156,05604431193694;NULL;NULL;NULL;NULL
"denial";155,96083168411656;NULL;NULL;NULL;NULL
"Gurin";155,8888542645031;NULL;NULL;NULL;NULL
"slew";155,7793374666163;NULL;NULL;NULL;NULL
"kalibr";155,30249895187018;NULL;NULL;NULL;NULL
"granddaughter";155,2677365784995;NULL;NULL;NULL;NULL
"117m";155,0238145196254;NULL;NULL;NULL;NULL
"plumber";154,6074184160447;NULL;NULL;NULL;NULL
"enerhodar";154,35950373620193;NULL;NULL;NULL;NULL
"flotilla";154,22211968651186;NULL;NULL;NULL;NULL
"focuse";154,19488884550603;NULL;NULL;NULL;NULL
"Ambassador";154,01376105450504;NULL;NULL;NULL;NULL
"neighborhood";153,88344237232252;NULL;NULL;NULL;NULL
"tranche";153,77679687706961;NULL;NULL;NULL;NULL
"svobody";153,7067185903128;NULL;NULL;NULL;NULL
"planner";152,31915302836921;NULL;NULL;NULL;NULL
"Lenin";152,3191530283692;NULL;NULL;NULL;NULL
"interject";152,2584521104647;NULL;NULL;NULL;NULL
"stalingrad";152,2584521104647;NULL;NULL;NULL;NULL
"stinger";152,2584521104647;NULL;NULL;NULL;NULL
"raft";152,1984465463076;NULL;NULL;NULL;NULL
"16-year-old";151,956988843151;NULL;NULL;NULL;NULL
"adversary";151,955336411344;NULL;NULL;NULL;NULL
"reciprocity";151,87811093716593;NULL;NULL;NULL;NULL
"Komsomolskaya";151,70789418826672;NULL;NULL;NULL;NULL
"Hinton";151,39185409270476;NULL;NULL;NULL;NULL
"allegationwhich";151,39185409270476;NULL;NULL;NULL;NULL
"genocidesometh";151,39185409270476;NULL;NULL;NULL;NULL
"proof";151,39185409270476;NULL;NULL;NULL;NULL
"pretense";151,39185409270473;NULL;NULL;NULL;NULL
"moratorium";151,22254714764358;NULL;NULL;NULL;NULL
"Reiner";150,86935549317766;NULL;NULL;NULL;NULL
"consultant";150,86935549317766;NULL;NULL;NULL;NULL
"nerve";150,74340592902664;NULL;NULL;NULL;NULL
"potato";150,04965943632743;NULL;NULL;NULL;NULL
"protestant";150,04965943632743;NULL;NULL;NULL;NULL
"deportation";149,87058033771706;NULL;NULL;NULL;NULL
"architecture";149,7967005070376;NULL;NULL;NULL;NULL
"calmness";149,7967005070376;NULL;NULL;NULL;NULL
"conviction";149,79670050703757;NULL;NULL;NULL;NULL
"respite";149,70948371940216;NULL;NULL;NULL;NULL
"applause";149,25211609966917;NULL;NULL;NULL;NULL
"Cabello";149,16507213942518;NULL;NULL;NULL;NULL
"Sheeran";149,16507213942518;NULL;NULL;NULL;NULL
"Nile";149,16507213942515;NULL;NULL;NULL;NULL
"Rodgers";149,16507213942515;NULL;NULL;NULL;NULL
"kg";149,14909775850722;NULL;NULL;NULL;NULL
"Aviv";148,93315112778012;NULL;NULL;NULL;NULL
"Gurion";148,93315112778012;NULL;NULL;NULL;NULL
"Tel";148,93315112778012;NULL;NULL;NULL;NULL
"abramovic";148,93315112778012;NULL;NULL;NULL;NULL
"tel";148,93315112778012;NULL;NULL;NULL;NULL
"Belfast";148,36370602211375;NULL;NULL;NULL;NULL
"Freuds";148,35293428560317;NULL;NULL;NULL;NULL
"Lucian";148,35293428560317;NULL;NULL;NULL;NULL
"Wolseley";148,35293428560317;NULL;NULL;NULL;NULL
"delight";148,35293428560317;NULL;NULL;NULL;NULL
"hammer";148,35293428560317;NULL;NULL;NULL;NULL
"restaurateur";148,35293428560317;NULL;NULL;NULL;NULL
"shortlist";148,35293428560317;NULL;NULL;NULL;NULL
"obama";147,97986324227261;NULL;NULL;NULL;NULL
"pariah";147,96604416885725;NULL;NULL;NULL;NULL
"matche";147,9660441688572;NULL;NULL;NULL;NULL
"qualifier";147,9660441688572;NULL;NULL;NULL;NULL
"soccer";147,9660441688572;NULL;NULL;NULL;NULL
"Stuart";147,93807748133486;NULL;NULL;NULL;NULL
"apprehension";147,78789916157456;NULL;NULL;NULL;NULL
"eve";147,75435090440396;NULL;NULL;NULL;NULL
"Tilly";147,63388453274663;NULL;NULL;NULL;NULL
"anadolu";147,60356736596913;NULL;NULL;NULL;NULL
"faction";146,90254434888578;NULL;NULL;NULL;NULL
"ideology";146,90254434888575;NULL;NULL;NULL;NULL
"supremacist";146,90254434888575;NULL;NULL;NULL;NULL
"spell";146,69940651450003;NULL;NULL;NULL;NULL
"passenger";146,0716231754811;NULL;NULL;NULL;NULL
"yar";145,87843582551682;NULL;NULL;NULL;NULL
"coronavirus";145,85443485898026;NULL;NULL;NULL;NULL
"spite";145,85443485898026;NULL;NULL;NULL;NULL
"330pm";145,83082285729355;NULL;NULL;NULL;NULL
"Natasha";145,54362239863337;NULL;NULL;NULL;NULL
"toiletry";144,93171968442013;NULL;NULL;NULL;NULL
"hail";144,67445159995225;NULL;NULL;NULL;NULL
"hoax";144,44092387771778;NULL;NULL;NULL;NULL
"830am";144,34969545485592;NULL;NULL;NULL;NULL
"prediction";144,2375928198162;NULL;NULL;NULL;NULL
"Aberdeen";144,05207517267584;NULL;NULL;NULL;NULL
"hearse";143,58677246815495;NULL;NULL;NULL;NULL
"advertise";143,5867724681549;NULL;NULL;NULL;NULL
"hoard";143,5867724681549;NULL;NULL;NULL;NULL
"balcony";143,57551821566332;NULL;NULL;NULL;NULL
"precaution";143,57551821566332;NULL;NULL;NULL;NULL
"complicit";142,94555159596771;NULL;NULL;NULL;NULL
"airway";142,8929520953243;NULL;NULL;NULL;NULL
"discount";142,8929520953243;NULL;NULL;NULL;NULL
"extra";142,8929520953243;NULL;NULL;NULL;NULL
"promo";142,8929520953243;NULL;NULL;NULL;NULL
"376m";142,83847407771677;NULL;NULL;NULL;NULL
"Joo-ryeong";142,77569654445017;NULL;NULL;NULL;NULL
"Monica";142,77569654445017;NULL;NULL;NULL;NULL
"Santa";142,77569654445017;NULL;NULL;NULL;NULL
"Barker";142,77569654445014;NULL;NULL;NULL;NULL
"gunpoint";142,67105423104917;NULL;NULL;NULL;NULL
"mousetrap";142,5973184250064;NULL;NULL;NULL;NULL
"meltdown";142,18324932734458;NULL;NULL;NULL;NULL
"memo";141,98958807556247;NULL;NULL;NULL;NULL
"Haines";141,29266311973035;NULL;NULL;NULL;NULL
"Palmer";140,28331761245;NULL;NULL;NULL;NULL
"publication";139,97425297292455;NULL;NULL;NULL;NULL
"lockdown";139,58828511324208;NULL;NULL;NULL;NULL
"persona";139,57895836432834;NULL;NULL;NULL;NULL
"firewood";139,04667118579093;NULL;NULL;NULL;NULL
"substation";138,62573666682096;NULL;NULL;NULL;NULL
"revelation";138,2124877887972;NULL;NULL;NULL;NULL
"carpet";138,09676401641534;NULL;NULL;NULL;NULL
"kyivan";138,0967640164153;NULL;NULL;NULL;NULL
"radioactivity";137,5509669127314;NULL;NULL;NULL;NULL
"Bundestag";137,5486280091223;NULL;NULL;NULL;NULL
"Chancellor";137,54862800912227;NULL;NULL;NULL;NULL
"Love-struck";136,88836916841132;NULL;NULL;NULL;NULL
"3355";136,8883691684113;NULL;NULL;NULL;NULL
"ration";136,8883691684113;NULL;NULL;NULL;NULL
"rucksack";136,8883691684113;NULL;NULL;NULL;NULL
"vestment";136,66194708414383;NULL;NULL;NULL;NULL
"captor";136,6619470841438;NULL;NULL;NULL;NULL
"weaponry";136,6502419615823;NULL;NULL;NULL;NULL
"embrace";136,62681873210303;NULL;NULL;NULL;NULL
"icrc";136,59331236416358;NULL;NULL;NULL;NULL
"Charlie";136,50015882322626;NULL;NULL;NULL;NULL
"DAgata";136,50015882322626;NULL;NULL;NULL;NULL
"similarity";136,01200952330862;NULL;NULL;NULL;NULL
"swastika";136,01200952330862;NULL;NULL;NULL;NULL
"berdyansk";135,5335137379005;NULL;NULL;NULL;NULL
"vande";135,00356053467561;NULL;NULL;NULL;NULL
"outpost";135,00356053467556;NULL;NULL;NULL;NULL
"makariv";134,58846647046403;NULL;NULL;NULL;NULL
"bilohorodka";133,70127655544303;NULL;NULL;NULL;NULL
"reservoir";133,559247457296;NULL;NULL;NULL;NULL
"pop";133,44000941874413;NULL;NULL;NULL;NULL
"Macedonia";133,43365551172116;NULL;NULL;NULL;NULL
"Montenegro";133,43365551172116;NULL;NULL;NULL;NULL
"2009";133,43365551172113;NULL;NULL;NULL;NULL
"Albania";133,43365551172113;NULL;NULL;NULL;NULL
"Croatia";133,43365551172113;NULL;NULL;NULL;NULL
"grandchildren";133,42684826725;NULL;NULL;NULL;NULL
"monarch";133,42684826725;NULL;NULL;NULL;NULL
"incubator";133,36976737400198;NULL;NULL;NULL;NULL
"mechanism";133,25513339123088;NULL;NULL;NULL;NULL
"Slutsky";133,25148721874922;NULL;NULL;NULL;NULL
"war-era";133,00877406477164;NULL;NULL;NULL;NULL
"Doha";132,99284872714458;NULL;NULL;NULL;NULL
"russian-back";132,73786770381844;NULL;NULL;NULL;NULL
"high";132,0791060632909;NULL;NULL;NULL;NULL
"prize";132,0555638731245;NULL;NULL;NULL;NULL
"sanitation";131,8546429746596;NULL;NULL;NULL;NULL
"aeroplane";131,7539471539968;NULL;NULL;NULL;NULL
"kuleba";131,1124298388845;NULL;NULL;NULL;NULL
"sergey";131,1124298388845;NULL;NULL;NULL;NULL
"militia";130,79983520457552;NULL;NULL;NULL;NULL
"Hadid";130,66150587038572;NULL;NULL;NULL;NULL
"Mohamed";130,66150587038572;NULL;NULL;NULL;NULL
"developer";130,66150587038572;NULL;NULL;NULL;NULL
"estate";130,66150587038572;NULL;NULL;NULL;NULL
"archaeologist";130,6312701784225;NULL;NULL;NULL;NULL
"bartender";130,6312701784225;NULL;NULL;NULL;NULL
"readiness";130,6312701784225;NULL;NULL;NULL;NULL
"specialist";130,6312701784225;NULL;NULL;NULL;NULL
"Mary";130,418466958265;NULL;NULL;NULL;NULL
"mail";130,418466958265;NULL;NULL;NULL;NULL
"outburst";130,418466958265;NULL;NULL;NULL;NULL
"Beth";130,0486392584967;NULL;NULL;NULL;NULL
"Rigby";130,0486392584967;NULL;NULL;NULL;NULL
"intern";129,92216773223484;NULL;NULL;NULL;NULL
"Vladimirovich";129,90744908246015;NULL;NULL;NULL;NULL
"fragment";129,90744908246015;NULL;NULL;NULL;NULL
"cousin";129,83471611923653;NULL;NULL;NULL;NULL
"Patil";129,78476816142418;NULL;NULL;NULL;NULL
"hydrocarbon";129,5479101438193;NULL;NULL;NULL;NULL
"petroleum";129,5479101438193;NULL;NULL;NULL;NULL
"disturbance";129,3101952756996;NULL;NULL;NULL;NULL
"topsoil";129,3101952756996;NULL;NULL;NULL;NULL
"alter";129,30991107395266;NULL;NULL;NULL;NULL
"minesweeper";128,99231754217624;NULL;NULL;NULL;NULL
"aks";128,958761687962;NULL;NULL;NULL;NULL
"repository";128,91486281781945;NULL;NULL;NULL;NULL
"format";128,68105888380236;NULL;NULL;NULL;NULL
"glory";128,20173235558005;NULL;NULL;NULL;NULL
"Arkhipova";128,1999230746703;NULL;NULL;NULL;NULL
"Nauseda";128,1038208849822;NULL;NULL;NULL;NULL
"ITV";128,07197387948156;NULL;NULL;NULL;NULL
"criteria";128,07197387948156;NULL;NULL;NULL;NULL
"Nancy";127,58645538792629;NULL;NULL;NULL;NULL
"Pelosi";127,58645538792629;NULL;NULL;NULL;NULL
"hesitancy";127,57914808879346;NULL;NULL;NULL;NULL
"rebuke";127,57914808879345;NULL;NULL;NULL;NULL
"Mackey";127,20567100629088;NULL;NULL;NULL;NULL
"Intercepts";127,20567100629087;NULL;NULL;NULL;NULL
"Jr";127,10657288586947;NULL;NULL;NULL;NULL
"Leslie";127,10657288586947;NULL;NULL;NULL;NULL
"Odom";127,10657288586947;NULL;NULL;NULL;NULL
"waterfront";127,00185454047761;NULL;NULL;NULL;NULL
"entrepreneur";126,47741455605181;NULL;NULL;NULL;NULL
"deliveroo";126,4774145560518;NULL;NULL;NULL;NULL
"rzeszow";125,7982408097349;NULL;NULL;NULL;NULL
"Charles";125,7578805026685;NULL;NULL;NULL;NULL
"Lister";125,7578805026685;NULL;NULL;NULL;NULL
"kyrylenko";125,39662117130452;NULL;NULL;NULL;NULL
"Andhra";124,87564275030275;NULL;NULL;NULL;NULL
"Pradesh";124,87564275030275;NULL;NULL;NULL;NULL
"Tell";124,56303052162214;NULL;NULL;NULL;NULL
"Ferguson";124,56303052162211;NULL;NULL;NULL;NULL
"Jane";124,56303052162211;NULL;NULL;NULL;NULL
"PBS";124,56303052162211;NULL;NULL;NULL;NULL
"humour";123,9460398847724;NULL;NULL;NULL;NULL
"prystaiko";123,48588479258733;NULL;NULL;NULL;NULL
"FIFA";122,77242098611023;NULL;NULL;NULL;NULL
"ton";122,66728610898615;NULL;NULL;NULL;NULL
"30m";122,28382719533396;NULL;NULL;NULL;NULL
"rogue";122,17521094146598;NULL;NULL;NULL;NULL
"american-ukrainian";121,9795285507257;NULL;NULL;NULL;NULL
"cannon";121,68661862732957;NULL;NULL;NULL;NULL
"fodder";121,68661862732957;NULL;NULL;NULL;NULL
"hallway";121,29160566116703;NULL;NULL;NULL;NULL
"hinge";121,29160566116703;NULL;NULL;NULL;NULL
"plaster";121,29160566116701;NULL;NULL;NULL;NULL
"Gaga";121,20851311311782;NULL;NULL;NULL;NULL
"buyer";121,19133478132777;NULL;NULL;NULL;NULL
"non-Ukrainians";120,77837340866456;NULL;NULL;NULL;NULL
"mila";120,71901878172572;NULL;NULL;NULL;NULL
"hlukhiv";120,68871724704056;NULL;NULL;NULL;NULL
"Helena";120,61749515020544;NULL;NULL;NULL;NULL
"Stalin";120,13493099278985;NULL;NULL;NULL;NULL
"supportand";119,91046633399016;NULL;NULL;NULL;NULL
"Gale";119,73201245461865;NULL;NULL;NULL;NULL
"Roger";119,73201245461863;NULL;NULL;NULL;NULL
"decapitation";119,72814938241201;NULL;NULL;NULL;NULL
"generator";119,38540860471736;NULL;NULL;NULL;NULL
"Kwarteng";118,91776813123032;NULL;NULL;NULL;NULL
"Bosnia";118,91323229433748;NULL;NULL;NULL;NULL
"Libya";118,91323229433748;NULL;NULL;NULL;NULL
"carer";118,88232015246217;NULL;NULL;NULL;NULL
"spouse";118,88232015246217;NULL;NULL;NULL;NULL
"NFU";118,64842062942641;NULL;NULL;NULL;NULL
"insurer";118,64842062942641;NULL;NULL;NULL;NULL
"surprise";118,47069416669565;NULL;NULL;NULL;NULL
"landslide";118,1021176538651;NULL;NULL;NULL;NULL
"popularity";118,10211765386508;NULL;NULL;NULL;NULL
"Kershaw";117,96632591594337;NULL;NULL;NULL;NULL
"Kutchernstagram";117,96632591594336;NULL;NULL;NULL;NULL
"matveyev";117,81139154602666;NULL;NULL;NULL;NULL
"holodomor";117,47602968781638;NULL;NULL;NULL;NULL
"Richie";117,36897950793129;NULL;NULL;NULL;NULL
"paramedics";117,16970134555888;NULL;NULL;NULL;NULL
"manoeuvrability";117,00280479463342;NULL;NULL;NULL;NULL
"nappy";116,96247563185432;NULL;NULL;NULL;NULL
"Claude";116,94666767104854;NULL;NULL;NULL;NULL
"perspective";116,8474975148693;NULL;NULL;NULL;NULL
"section";116,1140757353679;NULL;NULL;NULL;NULL
"paddy";115,78987962571561;NULL;NULL;NULL;NULL
"Ilya";115,7898796257156;NULL;NULL;NULL;NULL
"Yashin";115,7898796257156;NULL;NULL;NULL;NULL
"wagon";115,7898796257156;NULL;NULL;NULL;NULL
"Abu";115,54134389816996;NULL;NULL;NULL;NULL
"Dhabi";115,54134389816996;NULL;NULL;NULL;NULL
"Kunis";115,00972755384407;NULL;NULL;NULL;NULL
"midnight";114,63993712311122;NULL;NULL;NULL;NULL
